fecha,area,entidad,devengado
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Rafael,829601.23
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Ramón,235507.37999999998
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Ramón,821691.27
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Santa Ana,2056551.5999999999
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Santa Cruz de La Sierra,228256660.64999998
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Santa Rosa,2757407.7199999997
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Santa Rosa del Abuná,502479.15
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Santa Rosa del Sara,4271282.8
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Santiago de Callapa,446966.67
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Santiago de Huari,2068087.38
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Santiago de Huata,329873.89999999997
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Santiago de Machaca,281209.2
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Santivañez,1642923.44
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Santuario de Quillacas,139796.18
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Sapahaqui,916253.99
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Sena,1619561.12
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Shinahota,3135922.71
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Sica Sica (Villa Aroma),1898843.0100000002
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Sicaya,203058.14
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Sipe Sipe,4006728.48
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Sopachuy,418520.2
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Soracachi,1819178.74
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Sorata,3142265.79
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Sucre,38218551.07
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tacachi,36891.89
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tacacoma,458489.89
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tacobamba,3387647.84
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tacopaya,1071138.01
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tahua,121089.36
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tapacari,2431859.71
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tarabuco,826571.0
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tarata,770456.22
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tarija,25261315.02
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tarvita (Villa Orías),1100368.5
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Teoponte,2163767.93
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tiahuanacu,1030738.78
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tinguipaya,1112118.46
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tipuani,770252.76
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tiquipaya,11664736.67
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tiraque,1241885.36
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tito Yupanqui,164992.47
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Toco,844805.86
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Todos Santos,97484.65000000001
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tolata,455682.57999999996
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Toledo,1137863.96
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tomave,370842.29000000004
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tomina,640026.54
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Toro Toro,1021047.48
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Totora,1032503.91
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Totora,1084969.08
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Trigal,227983.16999999998
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Trinidad,8511805.52
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tupiza,5368839.180000001
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Turco,1189073.1600000001
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Umala,558296.0800000001
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Uncía,1498802.38
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Uriondo (Concepción),1334576.68
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Urmiri,122252.95000000001
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Urubicha,1476181.15
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Uyuni,4131175.3899999997
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Vacas,408462.52999999997
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Vallegrande,1307109.3000000003
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Viacha,11976100.809999999
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Vila Vila,835481.66
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Villa Alcalá,66601.82
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Villa Azurduy,1146653.87
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Villa Charcas,2372125.93
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Villa Libertad Licoma,442674.43
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Villa Mojocoya,1053618.82
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Villa Nueva (Loma Alta),404639.97
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Villa Rivero,631944.13
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Villa Serrano,1124370.71
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Villa Tunari,12038765.99
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Villa Vaca Guzmán,1336100.79
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Villa Zudañez (Tacopaya),1549708.23
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Villamontes,4028966.86
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Villazón,4441986.9399999995
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Vinto,5724912.930000001
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Vitichi,830211.1100000001
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Waldo Ballivián,606774.38
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Warnes,25515639.55
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Yaco,263786.23000000004
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Yacuiba,5696172.2299999995
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Yamparáez,1795582.6
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Yanacachi,382361.56000000006
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Yapacaní,5682391.41
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Yocalla,799516.99
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Yotala,1487328.82
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Yunchara,241847.61000000002
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Yunguyo de Litoral,227955.78
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Regional del Gran Chaco,15659216.68
2026-08-12,ADMINISTRACION TERRITORIAL,Gobierno Indígena Autónomo del Territorio Indígena Multiétnico,169148.83000000002
2026-08-12,EMPRESAS PÚBLICAS,Administración Autónoma para Obras Sanitarias - Potosí,1393352.8499999996
2026-08-12,EMPRESAS PÚBLICAS,Administración de Servicios Portuarios - Bolivia,14180338.300000004
2026-08-12,EMPRESAS PÚBLICAS,Agencia Boliviana Espacial,5424856.999999997
2026-08-12,EMPRESAS PÚBLICAS,Bolivia TV,4514907.2299999995
2026-08-12,EMPRESAS PÚBLICAS,Boliviana de Aviación,400969293.4799999
2026-08-12,EMPRESAS PÚBLICAS,Corporación de las Fuerzas Armadas p/ el Des. Nacional,4180659.41
2026-08-12,EMPRESAS PÚBLICAS,Depósitos Aduaneros Bolivianos,8467673.72
2026-08-12,EMPRESAS PÚBLICAS,EMPRESA MUNICIPAL AUTONOMA DE AGUA POTABLE Y ALCANTARILLADO  DE YACUIBA,2104969.66
2026-08-12,EMPRESAS PÚBLICAS,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO SANITARIO DE URIONDO,15949.050000000003
2026-08-12,EMPRESAS PÚBLICAS,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO VIACHA,567592.97
2026-08-12,EMPRESAS PÚBLICAS,EMPRESA MUNICIPAL DE AREAS VERDES SUCRE,200664.58999999997
2026-08-12,EMPRESAS PÚBLICAS,EMPRESA MUNICIPAL DE DISTRIBUCION DE ENERGIA ELECTRICA LLALLAGUA,1079270.9199999995
2026-08-12,EMPRESAS PÚBLICAS,EMPRESA MUNICIPAL FABRICA DE JOYAS,108062.97000000002
2026-08-12,EMPRESAS PÚBLICAS,EMPRESA PRESTADORA DE SERVICIO DE AGUA POTABLE Y ALCANTARILLADO ,71335.88999999998
2026-08-12,EMPRESAS PÚBLICAS,EMPRESA PUBLICA MUNICIPAL DE SERVICIOS DE AGUA Y ALCANTARRILLADO SANITARIO DE COBIJA,1199417.83
2026-08-12,EMPRESAS PÚBLICAS,EMPRESA PÚBLICA DEPARTAMENTAL FÁBRICA DE CALAMINAS Y CLAVOS POTOSI,61123.68999999999
2026-08-12,EMPRESAS PÚBLICAS,Empresa Azucarera San Buenaventura,3460450.2399999998
2026-08-12,EMPRESAS PÚBLICAS,Empresa Boliviana de Alimentos y Derivados,13439105.47
2026-08-12,EMPRESAS PÚBLICAS,Empresa Boliviana de Industrializacion de Hidrocarburos,3949874.58
2026-08-12,EMPRESAS PÚBLICAS,"Empresa Estatal de Transporte por Cable ""Mi teleférico""",16469143.540000001
2026-08-12,EMPRESAS PÚBLICAS,Empresa Estratégica Boliviana de Construcción y Conservación de Infraestructura Civil,648853.9500000001
2026-08-12,EMPRESAS PÚBLICAS,Empresa Local de Agua Potable y Alcantarillado Sucre,13439277.479999997
2026-08-12,EMPRESAS PÚBLICAS,Empresa Misicuni,2363036.1399999997
2026-08-12,EMPRESAS PÚBLICAS,Empresa Municipal de Agua Potable y Alcantarillado Sacaba,1111606.2799999998
2026-08-12,EMPRESAS PÚBLICAS,Empresa Municipal de Areas Verdes y Recreación alternativa,16189278.51
2026-08-12,EMPRESAS PÚBLICAS,Empresa Municipal de Asfaltos y Vías,2031489.4700000002
2026-08-12,EMPRESAS PÚBLICAS,Empresa Municipal de Gestión de Residuos Sólidos,828708.71
2026-08-12,EMPRESAS PÚBLICAS,Empresa Municipal de Servicio de Aseo ,11077215.32
2026-08-12,EMPRESAS PÚBLICAS,"Empresa Municipal de Áreas Verdes, Parques y Forestación",3305447.5899999994
2026-08-12,EMPRESAS PÚBLICAS,Empresa Nacional de Electricidad,17931987.19999999
2026-08-12,EMPRESAS PÚBLICAS,Empresa Nacional de Ferrocarriles - Residual,422979.3
2026-08-12,EMPRESAS PÚBLICAS,Empresa Naviera Boliviana,26960.56
2026-08-12,EMPRESAS PÚBLICAS,Empresa Púb. Deptal. Hotel Terminal-Terminal de Buses Oruro,508115.01000000007
2026-08-12,EMPRESAS PÚBLICAS,"Empresa Pública ""Editorial del Estado Plurinacional de Bolivia""",2357445.9400000004
2026-08-12,EMPRESAS PÚBLICAS,"Empresa Pública ""QUIPUS""",844516.89
2026-08-12,EMPRESAS PÚBLICAS,Empresa Pública Nacional Estratégica de Yacimientos de Litio Bolivianos,30095723.43
2026-08-12,EMPRESAS PÚBLICAS,Empresa Pública Transporte Aéreo Militar ,8076403.1899999995
2026-08-12,EMPRESAS PÚBLICAS,Empresa Pública YACANA,201271.49000000005
2026-08-12,EMPRESAS PÚBLICAS,Empresa Servicios Aéreos Bolivianos,20760.139999999992
2026-08-12,EMPRESAS PÚBLICAS,Empresa Siderúrgica del Mutún,3047063.1600000006
2026-08-12,EMPRESAS PÚBLICAS,Empresa Tarijeña del Gas,1510179.7999999998
2026-08-12,EMPRESAS PÚBLICAS,Empresa de Apoyo a la Producción de Alimentos,19010405.639999997
2026-08-12,EMPRESAS PÚBLICAS,Gestora Pública de la Seguridad Social de Largo Plazo,124720178.00999999
2026-08-12,EMPRESAS PÚBLICAS,Servicio Autónomo Municipal de Agua Potable y Alcantarillado,298533.33
2026-08-12,EMPRESAS PÚBLICAS,Servicio Local de Acueductos y Alcantarillado - Oruro,6481753.82
2026-08-12,EMPRESAS PÚBLICAS,Servicio Municipal de Agua Potable y Alcantarillado,31265804.459999997
2026-08-12,EMPRESAS PÚBLICAS,Transportes Aéreos Bolivianos,4675943.0
2026-08-12,EMPRESAS PÚBLICAS,Yacimientos Petrolíferos Fiscales Bolivianos,7030916390.410001
2026-08-12,INSTITUCIONES DE CONTROL Y DEFENSA DEL ESTADO,Contraloria General del Estado,7533912.840000001
2026-08-12,INSTITUCIONES DE CONTROL Y DEFENSA DEL ESTADO,Defensoria del Pueblo,2752104.42
2026-08-12,INSTITUCIONES DE CONTROL Y DEFENSA DEL ESTADO,Ministerio Público,21797364.450000003
2026-08-12,INSTITUCIONES DE CONTROL Y DEFENSA DEL ESTADO,Procuraduria General del Estado,2943579.4099999997
2026-08-12,INSTITUCIONES DE SEGURIDAD SOCIAL,Caja Bancaria Estatal de Salud,15109296.929999996
2026-08-12,INSTITUCIONES DE SEGURIDAD SOCIAL,Caja de Salud del Servicio Nal. de Caminos y Ramas Anexas,13941144.060000002
2026-08-12,INSTITUCIONES DE SEGURIDAD SOCIAL,Seguro Social Universitario de Sucre,3575545.42
2026-08-12,INSTITUCIONES FINANCIERAS NO BANCARIAS,Fondo Nacional de Desarrollo Regional,140125145.04
2026-08-12,INSTITUCIONES FINANCIERAS NO BANCARIAS,Fondo Rotatorio de Fomento Productivo Regional,232818.3
2026-08-12,INSTITUCIONES FINANCIERAS NO BANCARIAS,Fondo de Desarrollo del Sist.Fin. y Apoyo al Sec.Productivo,467536.91
2026-08-12,INSTITUCIONES FINANCIERAS NO BANCARIAS,Fondo de Financiamiento para la Minería,225342.55000000008
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Academia Nacional de Ciencias,81860.65999999999
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Administradora Boliviana de Carreteras,65024706.55
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Aduana Nacional,27803012.26999999
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,"Agencia Boliviana de Correos ""Correos de Bolivia""",871445.47
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Agencia Boliviana de Energía Nuclear,3782798.78
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Agencia Estatal de Vivienda,127083632.00999999
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Agencia Nacional de Hidrocarburos,9601379.57
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Agencia de Gobierno Electrónico y Tecnologías de Información y Comunicación,2202152.96
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Agencia de Infraestructura en Salud y Equipamiento Médico,2965185.69
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Agencia del Desarrollo del Cine y Audiovisual Bolivianos,83526.25
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Autoridad Jurisdiccional Administrativa Minera,2563433.409999999
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Autoridad Plurinacional de la Madre Tierra,269890.87999999995
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Autoridad de Fisc y Ctrol Soc de Agua Potable Saneam.Básico,748206.1599999999
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Autoridad de Fiscalizac. y Control Soc de Bosques y Tierras,4954719.450000001
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Autoridad de Fiscalización de Electricidad y Tecnología Nuclear,2387113.2
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Autoridad de Fiscalización de Empresas,727294.77
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Autoridad de Fiscalización del Juego,1457533.9199999995
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Autoridad de Fiscalización y Control de Cooperativas,209510.38000000006
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Autoridad de Fiscalización y Control de Pensiones y Seguros - APS,2148571.97
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Autoridad de Impugnación Tributaria,2591121.77
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Autoridad de Regulación y Fiscalización de Telecomunicaciones y Transportes,3006317.279999999
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Autoridad de Supervisión de la Seguridad Social de Corto Plazo,2414370.37
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Autoridad de Supervisión del Sistema Financiero,8438001.089999998
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Central de Abastecimiento y Suministros de Salud,763598.96
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Centro Internacional de la Quinua,264374.93000000005
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,"Centro de Inv.Arqueológicas,Antropológicas y Adm.de Tiwanaku",281156.72000000003
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Centro de Investigación Agrícola Tropical,958874.01
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Comité Ejecutivo de la Universidad Boliviana,952489.6
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Consejo Nacional de Vivienda Policial,31743069.41
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Conservatorio Plurinacional de Musica,485475.9
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Despacho de Gestión Social de Su Excelencia,315758.22
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Direc. Dptal. de Educación  Chuquisaca,96006131.08
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Direc. Dptal. de Educación Beni,74739051.96
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Direc. Dptal. de Educación Cochabamba,257330614.1
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Direc. Dptal. de Educación La Paz,426663527.48
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Direc. Dptal. de Educación Oruro,85136160.64
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Direc. Dptal. de Educación Pando,24514747.340000007
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Direc. Dptal. de Educación Potosí,149679730.96
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Direc. Dptal. de Educación Santa Cruz,314182814.78999996
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Direc. Dptal. de Educación Tarija,84358181.21
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Dirección General de Aeronáutica Civil,5175381.579999998
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Dirección del Notariado Plurinacional,1347521.67
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,"EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO SANITARIO DE RIBERALTA - ""EMAAR""",212439.88
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,EMPRESA PRESTADORA DE SERVICIOS DE AGUA Y ALCANTARILLADO (EPSA-COROICO),90803.59999999999
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,ENTIDAD ASEO MUNICIPAL DE TARIJA,2461558.95
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,ENTIDAD DESCENTRALIZADA MUNICIPAL DE CEMENTERIOS DE LA PAZ,1161766.92
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,ENTIDAD DESCENTRALIZADA MUNICIPAL DE MAQUINARIA Y EQUIPO,517808.36000000016
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,ENTIDAD DESCENTRALIZADA MUNICIPAL TERMINAL DE BUSES LA PAZ,900748.52
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,ENTIDAD DESCENTRALIZADA TERMINAL METROPOLITANA EL ALTO,1436160.52
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,ENTIDAD DIRECCIÓN DE LA TERMINAL DE BUSES DE TARIJA,421121.76999999996
2026-08-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,ENTIDAD MATADERO FRIGORIFICO MUNICIPAL DE TARIJA,442072.78000000014
